	onset	duration	rt	response	correct	bodySite	temperature	condition
159	5063.5120284	2.0113250800059177			0.0	Right Leg	46.0	1back
160	5065.51207919998	2.0074913800053764			0.0	Right Leg	46.0	1back
161	5067.511985199992	2.007404479983961			0.0	Right Leg	46.0	1back
162	5069.512128799979	2.008073079981841			0.0	Right Leg	46.0	1back
163	5071.512101500004	2.0080103799991775			0.0	Right Leg	46.0	1back
164	intensity:	50.0						
165	5091.044436900003	1.9835026600048877			1.0	Right Leg	46.0	1back
166	5093.028934799979	2.009593680006219			0.0	Right Leg	46.0	1back
167	5095.028949	2.007763480010908			0.0	Right Leg	46.0	1back
168	5097.028996799985	2.007575280003948			0.0	Right Leg	46.0	1back
169	5099.0777251999825	1.9540953199611977			0.0	Right Leg	46.0	1back
170	5101.045697399997	2.0110667800181545			0.0	Right Leg	46.0	1back
171	5103.045613599999	2.00888428001781			0.0	Right Leg	46.0	1back
172	5105.045667300001	2.007025680009974			0.0	Right Leg	46.0	1back
173	5107.045775100007	2.0065000799950212			0.0	Right Leg	46.0	1back
174	5109.045707299985	2.007349580002483			0.0	Right Leg	46.0	1back
175	intensity:	50.0						
