	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
44	Other People Thoughts Rating:	14.93827160493828					
45	Clear and Vivid Imagery Rating:	-20.740740740740733					
46	Presentness Thoughts Rating:	45.30864197530863					
47	2.765762499999255	5.009399000002304		Left Face	49.0	Experience Instruction	
48	10.872640599991428	12.905183049966581		Left Face	49.0	Experience Phase	3.0
49	30.79473239998333	5.011794009973528	37.28395061728395	Left Face	49.0	Intensity Rating	7.0
50	38.866409699985525	12.934784240002045		Left Face	49.0	Experience Phase	3.0
51	56.811128400004236	5.012894009996671	37.407407407407405	Left Face	49.0	Intensity Rating	5.0
52	66.85655939998105	12.954857720003929		Left Face	49.0	Experience Phase	5.0
53	82.82850149998558	5.011934509995626	36.54320987654321	Left Face	49.0	Intensity Rating	3.0
54	94.88899959999253	12.940568530000746		Left Face	49.0	Experience Phase	7.0
55	114.84545530000469	5.011930709995795	36.97530864197531	Left Face	49.0	Intensity Rating	7.0
56	122.91752829999314	12.934007840027334		Left Face	49.0	Experience Phase	3.0
57	142.86196340000606	5.012706509965938	36.851851851851855	Left Face	49.0	Intensity Rating	7.0
58	150.90370969998185	12.962122519995319		Left Face	49.0	Experience Phase	3.0
59	170.87923140000203	5.01190230998327	37.03703703703704	Left Face	49.0	Intensity Rating	7.0
60	178.9246911999944	12.953976219985634		Left Face	49.0	Experience Phase	3.0
61	196.89570699998876	5.012834609980928	36.66666666666667	Left Face	49.0	Intensity Rating	5.0
62	206.94614179999917	12.961554630019236		Left Face	49.0	Experience Phase	5.0
63	224.9133707000001	5.011319810000714	32.901234567901234	Left Face	49.0	Intensity Rating	5.0
64	234.9781422999804	12.948046339995926		Left Face	49.0	Experience Phase	5.0
65	250.9298108999792	5.0124273099936545	50.0	Left Face	49.0	Intensity Rating	3.0
66	262.9826538999914	12.956171030004043		Left Face	49.0	Experience Phase	7.0
67	278.94687019998673	5.012381409964291	50.0	Left Face	49.0	Intensity Rating	3.0
68	290.98260879999725	12.97343831998296		Left Face	49.0	Experience Phase	7.0
69	306.963413999998	5.012830609979574	50.0	Left Face	49.0	Intensity Rating	3.0
70	319.035403899994	12.934960739978123		Left Face	49.0	Experience Phase	7.0
71	338.98020960000576	5.01313991000643	50.0	Left Face	49.0	Intensity Rating	7.0
72	347.06343619999825	12.929413849982666		Left Face	49.0	Experience Phase	3.0
73	366.99722379999	5.012943109963089	50.0	Left Face	49.0	Intensity Rating	7.0
74	375.06446439999854	12.944516940013273		Left Face	49.0	Experience Phase	3.0
75	391.01428410000517	5.012553209962789	50.0	Left Face	49.0	Intensity Rating	3.0
76	403.0682666999928	12.954064129997278		Left Face	49.0	Experience Phase	7.0
77	421.03094100000453	5.013138809998054	50.0	Left Face	49.0	Intensity Rating	5.0
78	431.10654909998993	12.927939439978218		Left Face	49.0	Experience Phase	5.0
79	449.04868360000546	5.0114301099965815	50.0	Left Face	49.0	Intensity Rating	5.0
80	Comfort Rating:	0.0					
81	Valence Rating:	19.506172839506178					
82	Intensity Rating:	54.81481481481482					
83	Pain Avoidance Rating:	50.0					
84	Body Relaxation Rating:	86.04938271604938					
85	TaskAttention Rating:	37.53086419753087					
86	Boredom Rating:	44.938271604938265					
87	Pain Alertnessance Rating:	-55.432098765432094					
88	Positive Thoughts Rating:	-0.7407407407407476					
89	Negative Thoughts Rating:	1.9753086419753032					
90	Self-Thoughts Rating:	-31.481481481481495					
91	Other People Thoughts Rating:	30.493827160493822					
92	Clear and Vivid Imagery Rating:	20.246913580246925					
93	Presentness Thoughts Rating:	-19.135802469135797					
94	2.7660577000060584	5.016313400003128		Left Leg	49.0	Experience Instruction	
95	14.83222320000641	12.933873130008578		Left Leg	49.0	Experience Phase	7.0
96	32.785025300021516	5.012304909963859	52.22222222222223	Left Leg	49.0	Intensity Rating	5.0
97	42.8236788000213	12.968080719962018		Left Leg	49.0	Experience Phase	5.0
98	58.80228280002484	5.01166650999221	50.55555555555556	Left Leg	49.0	Intensity Rating	3.0
99	70.84597200001008	12.957292719976977		Left Leg	49.0	Experience Phase	7.0
100	90.81895370001439	5.012241510004969	49.50617283950617	Left Leg	49.0	Intensity Rating	7.0
101	98.87271490000421	12.954284730018117		Left Leg	49.0	Experience Phase	3.0
102	118.83632150001358	5.011323810002068	47.03703703703704	Left Leg	49.0	Intensity Rating	7.0
103	126.88026460001129	12.956343319965526		Left Leg	49.0	Experience Phase	3.0
104	142.85094709999976	5.015893010015134	50.0	Left Leg	49.0	Intensity Rating	3.0
105	154.8961592000269	12.958389120001812		Left Leg	49.0	Experience Phase	7.0
106	170.86990710001555	5.011640009994153	47.901234567901234	Left Leg	49.0	Intensity Rating	3.0
107	182.91838830002234	12.96441332998802		Left Leg	49.0	Experience Phase	7.0
108	198.88687210000353	5.011598809971474	53.2716049382716	Left Leg	49.0	Intensity Rating	3.0
109	210.93773980002152	12.959570130013162		Left Leg	49.0	Experience Phase	7.0
110	226.90390250002383	5.011580909980694	53.14814814814815	Left Leg	49.0	Intensity Rating	3.0
111	238.95275950001087	12.963306429999648		Left Leg	49.0	Experience Phase	7.0
112	254.92042110001785	5.012173710012576	50.0	Left Leg	49.0	Intensity Rating	3.0
113	266.9870896000066	12.945153740030946		Left Leg	49.0	Experience Phase	7.0
114	284.9373171000043	5.012260910007171	48.82716049382716	Left Leg	49.0	Intensity Rating	5.0
115	294.98852380001335	12.959454230003757		Left Leg	49.0	Experience Phase	5.0
116	312.9544894999999	5.011750909994589	50.0	Left Leg	49.0	Intensity Rating	5.0
117	323.00452780001797	12.9612481300137		Left Leg	49.0	Experience Phase	5.0
118	340.97107300002244	5.012378510000417	47.592592592592595	Left Leg	49.0	Intensity Rating	5.0
119	351.0365319000266	12.947700739954598		Left Leg	49.0	Experience Phase	5.0
120	370.98791190001066	5.012524809979368	52.345679012345684	Left Leg	49.0	Intensity Rating	7.0
121	379.0695899000275	12.932094749994576		Left Leg	49.0	Experience Phase	3.0
122	397.0046834000095	5.012807210005121	54.382716049382715	Left Leg	49.0	Intensity Rating	5.0
123	407.05094750001444	12.953196320013376		Left Leg	49.0	Experience Phase	5.0
124	427.0225306000211	5.01104081000085	52.53086419753087	Left Leg	49.0	Intensity Rating	7.0
125	435.08944619999966	12.943349039996974		Left Leg	49.0	Experience Phase	3.0
126	455.0393254000228	5.011216409999179	50.49382716049383	Left Leg	49.0	Intensity Rating	7.0
127	Comfort Rating:	-11.358024691358011					
128	Valence Rating:	60.98765432098767					
129	Intensity Rating:	80.37037037037037					
130	Pain Avoidance Rating:	81.54320987654322					
131	Body Relaxation Rating:	31.666666666666664					
132	TaskAttention Rating:	67.46913580246914					
133	Boredom Rating:	100.0					
134	Pain Alertnessance Rating:	45.06172839506172					
135	Positive Thoughts Rating:	0.0					
136	Negative Thoughts Rating:	0.12345679012344135					
137	Self-Thoughts Rating:	-0.24691358024692533					
138	Other People Thoughts Rating:	-0.49382716049382225					
139	Clear and Vivid Imagery Rating:	-0.617283950617292					
140	Presentness Thoughts Rating:	-0.617283950617292					
141	2.7658449999871664	5.009370899992064		Left Face	49.0	Experience Instruction	
142	12.820273599994835	12.9434692299983		Left Face	49.0	Experience Phase	5.0
143	30.778147199976956	5.012040310015436	30.925925925925927	Left Face	49.0	Intensity Rating	5.0
144	40.86214449998806	12.927007749996847		Left Face	49.0	Experience Phase	5.0
145	56.794851899991045	5.0124899100046605	35.80246913580247	Left Face	49.0	Intensity Rating	3.0
146	68.865834599972	12.936780040035956		Left Face	49.0	Experience Phase	7.0
147	88.81211369999801	5.011914110014914	32.59259259259259	Left Face	49.0	Intensity Rating	7.0
148	96.86467229999835	12.956288830027916		Left Face	49.0	Experience Phase	3.0
149	114.8289197999984	5.012146110006142	32.407407407407405	Left Face	49.0	Intensity Rating	5.0
150	124.88084119997802	12.957719030004228		Left Face	49.0	Experience Phase	5.0
151	144.84577289997833	5.012139109981945	31.11111111111111	Left Face	49.0	Intensity Rating	7.0
152	152.89352809998672	12.966114329989068		Left Face	49.0	Experience Phase	3.0
153	168.86223199998494	5.012937410006998	29.876543209876544	Left Face	49.0	Intensity Rating	3.0
154	180.91000159998657	12.950399319990538		Left Face	49.0	Experience Phase	7.0
155	196.87960389998625	5.012017109955195	31.35802469135803	Left Face	49.0	Intensity Rating	3.0
156	208.94431389999227	12.948886539961677		Left Face	49.0	Experience Phase	7.0
157	228.89689229999203	5.011358210002072	31.41975308641975	Left Face	49.0	Intensity Rating	7.0
158	236.93987889998243	12.958282620005775		Left Face	49.0	Experience Phase	3.0
159	256.913521999988	5.01189391000662	31.728395061728392	Left Face	49.0	Intensity Rating	7.0
160	264.98313169999165	12.938921739987563		Left Face	49.0	Experience Phase	3.0
161	284.9301575999998	5.012420109997038	30.74074074074074	Left Face	49.0	Intensity Rating	7.0
162	292.98718099997495	12.947988129977603		Left Face	49.0	Experience Phase	3.0
163	310.94712089997483	5.01229561000946	31.35802469135803	Left Face	49.0	Intensity Rating	5.0
164	320.9936133999727	12.952245420019608		Left Face	49.0	Experience Phase	5.0
165	340.9645071999985	5.011396109970519	30.37037037037037	Left Face	49.0	Intensity Rating	7.0
166	349.0073185999936	12.95872111999779		Left Face	49.0	Experience Phase	3.0
167	366.98128749997704	5.011620410019532	30.49382716049383	Left Face	49.0	Intensity Rating	5.0
168	377.02433899999596	12.958450619975338		Left Face	49.0	Experience Phase	5.0
169	396.9980882999953	5.011875110008987	30.864197530864196	Left Face	49.0	Intensity Rating	7.0
170	405.05604359999415	12.945555629994487		Left Face	49.0	Experience Phase	3.0
171	425.0150474999973	5.011810009978944	35.18518518518518	Left Face	49.0	Intensity Rating	7.0
172	433.05435409999336	12.966068620007718		Left Face	49.0	Experience Phase	3.0
173	449.0299203999748	5.015788709977642	32.77777777777778	Left Face	49.0	Intensity Rating	3.0
174	Comfort Rating:	-9.629629629629619					
175	Valence Rating:	-22.71604938271605					
176	Intensity Rating:	40.0					
177	Pain Avoidance Rating:	42.160493827160494					
178	Body Relaxation Rating:	60.0					
179	TaskAttention Rating:	42.96296296296296					
180	Boredom Rating:	76.72839506172839					
181	Pain Alertnessance Rating:	-26.172839506172835					
182	Positive Thoughts Rating:	0.0					
183	Negative Thoughts Rating:	-0.49382716049382225					
184	Self-Thoughts Rating:	34.44444444444443					
185	Other People Thoughts Rating:	33.333333333333314					
186	Clear and Vivid Imagery Rating:	31.728395061728406					
187	Presentness Thoughts Rating:	-93.4567901234568					
